,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B9,B11,B12,AOT,WVP,SCL,TCI_R,TCI_G,TCI_B,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,date,longitude,latitude,cosVZA,cosSZA,cosRAA,QC,partition
820,142,152,0.0335,0.0285,0.0691,0.1509,0.1766,1938,0.2041,2035,0.1155,0.0604,97,1068,4,30,35,16,0,0,0,0,0,1.66698E+12,-95.19346655,39.04328978,0.9924,0.5909,0.5066,0,3
821,165,180,0.0371,0.0505,0.089,0.1537,0.1872,2155,0.2362,2142,0.1499,0.0776,97,1094,4,52,38,20,0,0,0,0,0,1.66698E+12,-95.19277373,39.04330281,0.9924,0.5909,0.5066,0,3
822,184,266,0.039,0.0362,0.068,0.1331,0.1548,1727,0.1813,1823,0.1096,0.0603,57,986,4,38,40,28,0,0,0,0,0,1.66724E+12,-95.19346655,39.04328978,0.988,0.5836,-0.4867,0,3
823,184,266,0.039,0.0362,0.068,0.1331,0.1548,1727,0.1813,1823,0.1096,0.0603,57,986,4,38,40,28,0,0,0,0,0,1.66724E+12,-95.19346655,39.04328978,0.988,0.5836,-0.4867,0,3
824,194,287,0.0405,0.0447,0.0764,0.1342,0.1605,1852,0.196,1857,0.1335,0.0734,57,1007,4,46,42,30,0,0,0,0,0,1.66724E+12,-95.19277373,39.04330281,0.988,0.5836,-0.4867,0,3
825,284,347,0.0463,0.0395,0.0773,0.1473,0.1746,1884,0.1994,1999,0.1217,0.0699,74,1342,4,41,48,36,0,0,0,0,0,1.66741E+12,-95.19346655,39.04328978,0.9923,0.5684,0.5133,0,3
826,284,347,0.0463,0.0395,0.0773,0.1473,0.1746,1884,0.1994,1999,0.1217,0.0699,74,1342,4,41,48,36,0,0,0,0,0,1.66741E+12,-95.19346655,39.04328978,0.9923,0.5684,0.5133,0,3
827,293,371,0.0466,0.0482,0.0811,0.1434,0.1734,1904,0.2068,2035,0.1421,0.0816,74,1355,4,49,48,39,0,0,0,0,0,1.66741E+12,-95.19277373,39.04330281,0.9923,0.5684,0.5133,0,3
828,0,92,0.0221,0.0168,0.0502,0.1247,0.1454,1662,0.1668,1698,0.0778,0.0455,86,510,4,18,23,10,0,0,0,0,0,1.66767E+12,-95.19346655,39.04328978,0.9881,0.5615,-0.4703,0,3
829,0,92,0.0221,0.0168,0.0502,0.1247,0.1454,1662,0.1668,1698,0.0778,0.0455,86,510,4,18,23,10,0,0,0,0,0,1.66767E+12,-95.19346655,39.04328978,0.9881,0.5615,-0.4703,0,3
830,0,117,0.0239,0.0209,0.0529,0.125,0.1465,1677,0.1696,1696,0.085,0.0502,86,504,4,22,25,12,0,0,0,0,0,1.66767E+12,-95.19277373,39.04330281,0.9881,0.5615,-0.4703,0,3
831,1000,1126,0.1205,0.1136,0.1455,0.2075,0.2237,2430,0.2375,2464,0.037,0.0292,92,658,5,116,123,115,0,0,0,0,0,1.66853E+12,-95.19346655,39.04328978,0.988,0.5207,-0.466,1,3
832,1000,1126,0.1205,0.1136,0.1455,0.2075,0.2237,2430,0.2375,2464,0.037,0.0292,92,658,5,116,123,115,0,0,0,0,0,1.66853E+12,-95.19346655,39.04328978,0.988,0.5207,-0.466,1,3
833,1064,1026,0.1096,0.1038,0.1359,0.1972,0.2167,2350,0.2295,2430,0.0418,0.0322,92,623,5,106,112,105,0,0,0,0,0,1.66853E+12,-95.19277373,39.04330281,0.988,0.5207,-0.466,1,3
834,290,264,0.0416,0.0325,0.07,0.1543,0.1728,1882,0.1932,1993,0.1041,0.0605,52,733,4,33,43,27,0,0,0,0,0,1.66871E+12,-95.19346655,39.04328978,0.9925,0.507,0.4892,0,3
835,290,264,0.0416,0.0325,0.07,0.1543,0.1728,1882,0.1932,1993,0.1041,0.0605,52,733,4,33,43,27,0,0,0,0,0,1.66871E+12,-95.19346655,39.04328978,0.9925,0.507,0.4892,0,3
836,298,281,0.0432,0.036,0.0696,0.1489,0.1697,1879,0.1956,1991,0.1141,0.0686,52,722,4,38,45,30,0,0,0,0,0,1.66871E+12,-95.19277373,39.04330281,0.9925,0.507,0.4892,0,3
837,33,103,0.0252,0.0205,0.0506,0.1207,0.1415,1593,0.1608,1646,0.0883,0.0491,57,420,4,21,26,11,0,0,0,0,0,1.66896E+12,-95.19346655,39.04328978,0.988,0.5025,-0.4802,0,3
838,33,103,0.0252,0.0205,0.0506,0.1207,0.1415,1593,0.1608,1646,0.0883,0.0491,57,420,4,21,26,11,0,0,0,0,0,1.66896E+12,-95.19346655,39.04328978,0.988,0.5025,-0.4802,0,3
839,44,127,0.0262,0.0238,0.0514,0.119,0.1382,1583,0.1578,1620,0.0979,0.0576,57,427,4,25,27,14,0,0,0,0,0,1.66896E+12,-95.19277373,39.04330281,0.988,0.5025,-0.4802,0,3
840,5,139,0.0261,0.0195,0.0485,0.1231,0.1464,1663,0.1665,1658,0.0798,0.0485,57,441,4,21,27,15,0,0,0,0,0,1.6694E+12,-95.19346655,39.04328978,0.988,0.4861,-0.4703,0,3
841,5,139,0.0261,0.0195,0.0485,0.1231,0.1464,1663,0.1665,1658,0.0798,0.0485,57,441,4,21,27,15,0,0,0,0,0,1.6694E+12,-95.19346655,39.04328978,0.988,0.4861,-0.4703,0,3
842,13,167,0.0277,0.0251,0.053,0.1196,0.1406,1623,0.1624,1665,0.0938,0.0589,57,429,4,26,29,17,0,0,0,0,0,1.6694E+12,-95.19277373,39.04330281,0.988,0.4861,-0.4703,0,3
843,0,82,0.0211,0.0188,0.0472,0.1226,0.1408,1622,0.1616,1617,0.0802,0.0453,57,212,4,20,22,9,0,0,0,0,0,1.66983E+12,-95.19346655,39.04328978,0.9881,0.4718,-0.4852,0,3
844,0,82,0.0211,0.0188,0.0472,0.1226,0.1408,1622,0.1616,1617,0.0802,0.0453,57,212,4,20,22,9,0,0,0,0,0,1.66983E+12,-95.19346655,39.04328978,0.9881,0.4718,-0.4852,0,3
845,9,101,0.0229,0.0218,0.0478,0.1195,0.14,1622,0.1595,1570,0.0898,0.0515,57,206,4,23,24,11,0,0,0,0,0,1.66983E+12,-95.19277373,39.04330281,0.9881,0.4718,-0.4852,0,3
846,1281,830,0.0956,0.1078,0.1283,0.1634,0.1779,1760,0.1989,2045,0.2346,0.2108,57,204,5,110,98,85,0,0,0,0,0,1.6713E+12,-95.19346655,39.04328978,0.9923,0.4341,0.5182,0,3
847,1281,830,0.0956,0.1078,0.1283,0.1634,0.1779,1760,0.1989,2045,0.2346,0.2108,57,204,5,110,98,85,0,0,0,0,0,1.6713E+12,-95.19346655,39.04328978,0.9923,0.4341,0.5182,0,3
848,7,85,0.0212,0.0193,0.0459,0.1231,0.1411,1578,0.1612,1669,0.0806,0.045,57,599,4,20,23,9,0,0,0,0,0,1.67242E+12,-95.19346655,39.04328978,0.9881,0.4406,-0.5346,0,3
849,7,85,0.0212,0.0193,0.0459,0.1231,0.1411,1578,0.1612,1669,0.0806,0.045,57,599,4,20,23,9,0,0,0,0,0,1.67242E+12,-95.19346655,39.04328978,0.9881,0.4406,-0.5346,0,3
850,16,97,0.0222,0.0209,0.0492,0.1201,0.1376,1565,0.158,1654,0.0895,0.0508,57,581,4,22,23,10,0,0,0,0,0,1.67242E+12,-95.19277373,39.04330281,0.9881,0.4406,-0.5346,0,3
851,0,62,0.0182,0.0181,0.0469,0.1172,0.1351,1477,0.1547,1624,0.0801,0.0447,86,816,4,19,19,7,0,0,0,0,0,1.67328E+12,-95.19346655,39.04328978,0.988,0.4531,-0.5565,0,3
852,0,62,0.0182,0.0181,0.0469,0.1172,0.1351,1477,0.1547,1624,0.0801,0.0447,86,816,4,19,19,7,0,0,0,0,0,1.67328E+12,-95.19346655,39.04328978,0.988,0.4531,-0.5565,0,3
853,0,88,0.0209,0.0216,0.0483,0.1143,0.1319,1471,0.1512,1576,0.0893,0.052,86,811,4,23,22,10,0,0,0,0,0,1.67328E+12,-95.19277373,39.04330281,0.988,0.4531,-0.5565,0,3
854,0,53,0.0151,0.0154,0.0447,0.1189,0.1384,1546,0.1564,1626,0.0763,0.0515,109,551,4,16,16,6,0,0,0,0,0,1.67544E+12,-95.19346655,39.04328978,0.9881,0.5295,-0.5912,0,3
855,0,53,0.0151,0.0154,0.0447,0.1189,0.1384,1546,0.1564,1626,0.0763,0.0515,109,551,4,16,16,6,0,0,0,0,0,1.67544E+12,-95.19346655,39.04328978,0.9881,0.5295,-0.5912,0,3
856,0,80,0.017,0.018,0.0458,0.1166,0.1355,1544,0.1556,1609,0.0831,0.0578,109,552,4,19,18,9,0,0,0,0,0,1.67544E+12,-95.19277373,39.04330281,0.9881,0.5295,-0.5912,0,3
857,0,0,0.0169,0.0164,0.0522,0.142,0.1605,1776,0.1792,1885,0.1033,0.0605,137,632,4,17,18,4,0,0,0,0,0,1.67562E+12,-95.19346655,39.04328978,0.9924,0.5275,0.6189,0,3
858,0,0,0.0169,0.0164,0.0522,0.142,0.1605,1776,0.1792,1885,0.1033,0.0605,137,632,4,17,18,4,0,0,0,0,0,1.67562E+12,-95.19346655,39.04328978,0.9924,0.5275,0.6189,0,3
859,0,32,0.0192,0.0199,0.0525,0.1385,0.1614,1767,0.1775,1857,0.1132,0.0689,137,631,4,20,20,6,0,0,0,0,0,1.67562E+12,-95.19277373,39.04330281,0.9924,0.5275,0.6189,0,3
860,218,253,0.0327,0.0293,0.0609,0.1425,0.1619,1859,0.1856,1838,0.0992,0.0592,57,160,4,30,34,27,0,0,0,0,0,1.67605E+12,-95.19346655,39.04328978,0.9923,0.5493,0.6395,0,3
861,218,253,0.0327,0.0293,0.0609,0.1425,0.1619,1859,0.1856,1838,0.0992,0.0592,57,160,4,30,34,27,0,0,0,0,0,1.67605E+12,-95.19346655,39.04328978,0.9923,0.5493,0.6395,0,3
862,219,283,0.0342,0.0319,0.0622,0.1398,0.1607,1851,0.1813,1818,0.1062,0.065,57,153,4,33,36,30,0,0,0,0,0,1.67605E+12,-95.19277373,39.04330281,0.9923,0.5493,0.6395,0,3
863,0,76,0.0173,0.0176,0.0481,0.124,0.1437,1634,0.1638,1674,0.0837,0.051,97,394,4,18,19,8,0,0,0,0,0,1.67631E+12,-95.19346655,39.04328978,0.9881,0.5735,-0.608,0,3
864,0,76,0.0173,0.0176,0.0481,0.124,0.1437,1634,0.1638,1674,0.0837,0.051,97,394,4,18,19,8,0,0,0,0,0,1.67631E+12,-95.19346655,39.04328978,0.9881,0.5735,-0.608,0,3
865,0,99,0.0191,0.0194,0.0488,0.1212,0.1436,1620,0.1625,1651,0.0912,0.0582,97,402,4,21,20,11,0,0,0,0,0,1.67631E+12,-95.19277373,39.04330281,0.9881,0.5735,-0.608,0,3
866,68,133,0.0243,0.0256,0.0558,0.1287,0.1468,1682,0.1652,1656,0.0915,0.0539,74,185,4,27,25,15,0,0,0,0,0,1.67674E+12,-95.19346655,39.04328978,0.9881,0.5972,-0.6258,0,3
867,68,133,0.0243,0.0256,0.0558,0.1287,0.1468,1682,0.1652,1656,0.0915,0.0539,74,185,4,27,25,15,0,0,0,0,0,1.67674E+12,-95.19346655,39.04328978,0.9881,0.5972,-0.6258,0,3
868,75,154,0.0271,0.0269,0.0565,0.1262,0.145,1685,0.1657,1628,0.1025,0.061,74,180,4,28,28,16,0,0,0,0,0,1.67674E+12,-95.19277373,39.04330281,0.9881,0.5972,-0.6258,0,3
869,20,93,0.0229,0.0218,0.0592,0.1441,0.1686,1833,0.188,1967,0.1084,0.0644,149,740,4,23,24,10,0,0,0,0,0,1.67691E+12,-95.19346655,39.04328978,0.9924,0.5964,0.6549,0,3
870,20,93,0.0229,0.0218,0.0592,0.1441,0.1686,1833,0.188,1967,0.1084,0.0644,149,740,4,23,24,10,0,0,0,0,0,1.67691E+12,-95.19346655,39.04328978,0.9924,0.5964,0.6549,0,3
871,36,119,0.0252,0.0252,0.0589,0.1435,0.1646,1831,0.1863,1952,0.1172,0.0707,149,745,4,26,26,13,0,0,0,0,0,1.67691E+12,-95.19277373,39.04330281,0.9924,0.5964,0.6549,0,3
872,60,165,0.0235,0.0231,0.0516,0.1227,0.1398,1607,0.1597,1613,0.0766,0.054,57,272,4,24,25,18,0,0,0,0,0,1.67717E+12,-95.19346655,39.04328978,0.9881,0.6217,-0.6222,0,3
873,60,165,0.0235,0.0231,0.0516,0.1227,0.1398,1607,0.1597,1613,0.0766,0.054,57,272,4,24,25,18,0,0,0,0,0,1.67717E+12,-95.19346655,39.04328978,0.9881,0.6217,-0.6222,0,3
874,69,178,0.025,0.0249,0.0533,0.1218,0.1387,1609,0.1611,1607,0.083,0.0568,57,272,4,26,26,19,0,0,0,0,0,1.67717E+12,-95.19277373,39.04330281,0.9881,0.6217,-0.6222,0,3
875,209,226,0.0334,0.0288,0.0669,0.1468,0.1634,1793,0.1831,1911,0.0829,0.0493,126,664,4,30,35,23,0,0,0,0,0,1.67735E+12,-95.19346655,39.04328978,0.9924,0.621,0.6523,0,3
876,209,226,0.0334,0.0288,0.0669,0.1468,0.1634,1793,0.1831,1911,0.0829,0.0493,126,664,4,30,35,23,0,0,0,0,0,1.67735E+12,-95.19346655,39.04328978,0.9924,0.621,0.6523,0,3
877,211,224,0.0324,0.0301,0.0667,0.1462,0.163,1819,0.1839,1882,0.0873,0.0527,126,659,4,32,34,24,0,0,0,0,0,1.67735E+12,-95.19277373,39.04330281,0.9924,0.621,0.6523,0,3
878,0,3,0.0156,0.0173,0.0515,0.1274,0.146,1594,0.1654,1703,0.0966,0.057,166,814,4,18,17,6,0,0,0,0,0,1.6776E+12,-95.19346655,39.04328978,0.9881,0.6466,-0.6397,0,3
879,0,3,0.0156,0.0173,0.0515,0.1274,0.146,1594,0.1654,1703,0.0966,0.057,166,814,4,18,17,6,0,0,0,0,0,1.6776E+12,-95.19346655,39.04328978,0.9881,0.6466,-0.6397,0,3
880,0,21,0.0176,0.0197,0.0532,0.1252,0.1455,1604,0.1645,1680,0.1056,0.0629,166,795,4,21,18,6,0,0,0,0,0,1.6776E+12,-95.19277373,39.04330281,0.9881,0.6466,-0.6397,0,3
881,183,169,0.0312,0.0285,0.0674,0.1463,0.1664,1764,0.185,1938,0.1108,0.0672,166,850,4,30,32,18,0,0,0,0,0,1.67821E+12,-95.19346655,39.04328978,0.9923,0.6711,0.6649,0,3
882,183,169,0.0312,0.0285,0.0674,0.1463,0.1664,1764,0.185,1938,0.1108,0.0672,166,850,4,30,32,18,0,0,0,0,0,1.67821E+12,-95.19346655,39.04328978,0.9923,0.6711,0.6649,0,3
883,195,185,0.0326,0.0301,0.0688,0.1475,0.1673,1779,0.1867,1917,0.1189,0.0738,165,865,4,31,34,20,0,0,0,0,0,1.67821E+12,-95.19277373,39.04330281,0.9923,0.6711,0.6649,0,3
884,0,0,0.0038,0.0023,0.0458,0.1278,0.1504,1661,0.1721,1749,0.0976,0.0599,370,1115,4,10,5,1,0,0,0,0,0,1.67976E+12,-95.19277373,39.04330281,0.988,0.7671,-0.6574,0,3
885,874,362,0.0652,0.0704,0.1214,0.2104,0.2353,2445,0.2599,2580,0.199,0.1421,262,417,4,72,67,37,0,0,0,0,0,1.67994E+12,-95.19346655,39.04328978,0.9924,0.7662,0.6934,0,3
886,874,362,0.0652,0.0704,0.1214,0.2104,0.2353,2445,0.2599,2580,0.199,0.1421,262,417,4,72,67,37,0,0,0,0,0,1.67994E+12,-95.19346655,39.04328978,0.9924,0.7662,0.6934,0,3
887,327,215,0.0431,0.0371,0.091,0.1929,0.2186,2400,0.2463,2350,0.1599,0.0984,262,421,4,39,45,23,0,0,0,0,0,1.67994E+12,-95.19277373,39.04330281,0.9924,0.7662,0.6934,0,3
888,205,266,0.0409,0.0348,0.0761,0.1544,0.1746,1977,0.1971,2010,0.1318,0.0803,103,355,4,36,42,28,0,0,0,0,0,1.68037E+12,-95.19346655,39.04328978,0.9925,0.7876,0.7102,0,3
889,205,266,0.0409,0.0348,0.0761,0.1544,0.1746,1977,0.1971,2010,0.1318,0.0803,103,355,4,36,42,28,0,0,0,0,0,1.68037E+12,-95.19346655,39.04328978,0.9925,0.7876,0.7102,0,3
890,212,279,0.042,0.0362,0.0771,0.1553,0.1761,1985,0.1984,2000,0.1377,0.0855,103,368,4,38,43,30,0,0,0,0,0,1.68037E+12,-95.19277373,39.04330281,0.9925,0.7876,0.7102,0,3
891,151,154,0.0368,0.0279,0.0709,0.1555,0.1791,1976,0.1986,2031,0.1298,0.078,177,336,4,29,38,16,0,0,0,0,0,1.6808E+12,-95.19346655,39.04328978,0.9925,0.8076,0.7072,0,3
892,151,154,0.0368,0.0279,0.0709,0.1555,0.1791,1976,0.1986,2031,0.1298,0.078,177,336,4,29,38,16,0,0,0,0,0,1.6808E+12,-95.19346655,39.04328978,0.9925,0.8076,0.7072,0,3
893,161,170,0.0376,0.0299,0.0726,0.1577,0.1791,1994,0.2005,2017,0.1396,0.0839,177,349,4,31,39,18,0,0,0,0,0,1.6808E+12,-95.19277373,39.04330281,0.9925,0.8076,0.7072,0,3
894,18,51,0.0268,0.0245,0.0651,0.1414,0.1647,1810,0.1836,1890,0.1255,0.0783,387,645,4,26,28,6,0,0,0,0,0,1.68106E+12,-95.19346655,39.04328978,0.9879,0.8279,-0.6871,0,3
895,18,51,0.0268,0.0245,0.0651,0.1414,0.1647,1810,0.1836,1890,0.1255,0.0783,387,645,4,26,28,6,0,0,0,0,0,1.68106E+12,-95.19346655,39.04328978,0.9879,0.8279,-0.6871,0,3
896,41,84,0.0291,0.0266,0.0674,0.1439,0.1626,1819,0.1858,1890,0.1335,0.0851,387,645,4,28,30,9,0,0,0,0,0,1.68106E+12,-95.19277373,39.04330281,0.9879,0.8279,-0.6871,0,3
897,228,288,0.0454,0.0349,0.0785,0.1593,0.1845,1977,0.2073,2139,0.1406,0.0859,160,1397,4,37,47,30,0,0,0,0,0,1.68123E+12,-95.19346655,39.04328978,0.9924,0.8262,0.7292,0,3
898,228,288,0.0454,0.0349,0.0785,0.1593,0.1845,1977,0.2073,2139,0.1406,0.0859,160,1397,4,37,47,30,0,0,0,0,0,1.68123E+12,-95.19346655,39.04328978,0.9924,0.8262,0.7292,0,3
899,235,303,0.0462,0.0372,0.0802,0.1598,0.1873,1982,0.2078,2122,0.1476,0.0912,160,1410,4,38,48,31,0,0,0,0,0,1.68123E+12,-95.19277373,39.04330281,0.9924,0.8262,0.7292,0,3
900,227,284,0.0437,0.0355,0.0735,0.1491,0.1752,1836,0.1955,1991,0.1266,0.0798,177,1764,4,37,45,30,0,0,0,0,0,1.68149E+12,-95.19346655,39.04328978,0.9881,0.8454,-0.6835,0,3
901,227,284,0.0437,0.0355,0.0735,0.1491,0.1752,1836,0.1955,1991,0.1266,0.0798,177,1764,4,37,45,30,0,0,0,0,0,1.68149E+12,-95.19346655,39.04328978,0.9881,0.8454,-0.6835,0,3
902,234,303,0.0452,0.0359,0.0754,0.1506,0.1762,1861,0.196,1977,0.1319,0.0826,177,1764,4,37,47,32,0,0,0,0,0,1.68149E+12,-95.19277373,39.04330281,0.9881,0.8454,-0.6835,0,3
903,259,320,0.0519,0.0361,0.0818,0.1728,0.1972,2166,0.2179,2238,0.135,0.0793,86,550,4,37,54,33,0,0,0,0,0,1.6821E+12,-95.19346655,39.04328978,0.9925,0.8588,0.748,0,3
904,259,320,0.0519,0.0361,0.0818,0.1728,0.1972,2166,0.2179,2238,0.135,0.0793,86,550,4,37,54,33,0,0,0,0,0,1.6821E+12,-95.19346655,39.04328978,0.9925,0.8588,0.748,0,3
905,267,342,0.0537,0.0405,0.0864,0.1772,0.2009,2215,0.2236,2252,0.1423,0.0861,86,576,4,42,55,35,0,0,0,0,0,1.6821E+12,-95.19277373,39.04330281,0.9925,0.8588,0.748,0,3
906,222,406,0.0569,0.0461,0.0833,0.1561,0.1783,1970,0.1975,2031,0.1185,0.0774,302,804,4,47,59,42,1,0,0,0,0,1.68236E+12,-95.19346655,39.04328978,0.9879,0.8756,-0.7034,0,3
907,222,406,0.0569,0.0461,0.0833,0.1561,0.1783,1970,0.1975,2031,0.1185,0.0774,302,804,4,47,59,42,1,0,0,0,0,1.68236E+12,-95.19346655,39.04328978,0.9879,0.8756,-0.7034,0,3
908,233,411,0.057,0.0476,0.0858,0.1613,0.184,2018,0.2032,2055,0.125,0.0823,302,822,4,49,59,43,0,0,0,0,0,1.68236E+12,-95.19277373,39.04330281,0.9879,0.8756,-0.7034,0,3
909,184,225,0.0418,0.029,0.0727,0.1525,0.1749,1876,0.1939,1983,0.1087,0.0582,80,855,4,30,43,24,0,0,0,0,0,1.68279E+12,-95.19346655,39.04328978,0.988,0.8883,-0.7237,0,3
910,184,225,0.0418,0.029,0.0727,0.1525,0.1749,1876,0.1939,1983,0.1087,0.0582,80,855,4,30,43,24,0,0,0,0,0,1.68279E+12,-95.19346655,39.04328978,0.988,0.8883,-0.7237,0,3
911,195,244,0.0457,0.0327,0.0797,0.1616,0.1829,1989,0.2051,2043,0.1179,0.0648,80,929,4,34,47,25,0,0,0,0,0,1.68279E+12,-95.19277373,39.04330281,0.988,0.8883,-0.7237,0,3
912,286,338,0.058,0.0401,0.0923,0.1857,0.2105,2305,0.2321,2361,0.1437,0.0832,69,507,4,41,59,36,0,0,0,0,0,1.68296E+12,-95.19346655,39.04328978,0.9924,0.8849,0.7734,0,3
913,286,338,0.058,0.0401,0.0923,0.1857,0.2105,2305,0.2321,2361,0.1437,0.0832,69,507,4,41,59,36,0,0,0,0,0,1.68296E+12,-95.19346655,39.04328978,0.9924,0.8849,0.7734,0,3
914,284,358,0.0609,0.0431,0.0974,0.1945,0.2211,2427,0.2435,2411,0.1492,0.0886,69,557,4,45,63,37,0,0,0,0,0,1.68296E+12,-95.19277373,39.04330281,0.9924,0.8849,0.7734,0,3
915,404,389,0.0668,0.0425,0.1023,0.2176,0.2467,2529,0.2686,2708,0.1562,0.0858,126,1706,4,44,69,40,0,0,0,0,0,1.68339E+12,-95.19346655,39.04328978,0.9924,0.8955,0.776,0,3
916,404,389,0.0668,0.0425,0.1023,0.2176,0.2467,2529,0.2686,2708,0.1562,0.0858,126,1706,4,44,69,40,0,0,0,0,0,1.68339E+12,-95.19346655,39.04328978,0.9924,0.8955,0.776,0,3
917,399,414,0.0741,0.0475,0.1169,0.247,0.2717,2852,0.3006,2804,0.1725,0.0938,126,1830,4,49,76,43,0,0,0,0,0,1.68339E+12,-95.19277373,39.04330281,0.9924,0.8955,0.776,0,3
918,353,389,0.0614,0.0354,0.0892,0.2273,0.2666,2816,0.2884,2764,0.1417,0.0731,92,984,4,37,63,40,0,0,0,0,0,1.68469E+12,-95.19346655,39.04328978,0.9925,0.9187,0.8296,0,3
919,353,389,0.0614,0.0354,0.0892,0.2273,0.2666,2816,0.2884,2764,0.1417,0.0731,92,984,4,37,63,40,0,0,0,0,0,1.68469E+12,-95.19346655,39.04328978,0.9925,0.9187,0.8296,0,3
920,354,385,0.0622,0.0344,0.0914,0.2561,0.3045,3203,0.3232,2977,0.1476,0.0737,92,1088,4,36,63,40,0,0,0,0,0,1.68469E+12,-95.19277373,39.04330281,0.9925,0.9187,0.8296,0,3
921,401,442,0.0606,0.0356,0.0835,0.2165,0.2555,2607,0.2747,2622,0.1213,0.0618,200,2387,4,37,62,46,0,0,0,0,0,1.68495E+12,-95.19346655,39.04328978,0.9879,0.9297,-0.7872,0,3
922,401,442,0.0606,0.0356,0.0835,0.2165,0.2555,2607,0.2747,2622,0.1213,0.0618,200,2387,4,37,62,46,0,0,0,0,0,1.68495E+12,-95.19346655,39.04328978,0.9879,0.9297,-0.7872,0,3
923,402,454,0.0631,0.0361,0.0895,0.2417,0.2982,3004,0.3158,2847,0.1322,0.0656,199,2584,4,37,65,47,0,0,0,0,0,1.68495E+12,-95.19277373,39.04330281,0.9879,0.9297,-0.7872,0,3
924,444,418,0.0656,0.0411,0.0957,0.2389,0.276,2825,0.2961,2840,0.1513,0.0778,97,1385,4,43,67,44,0,0,0,0,0,1.68512E+12,-95.19346655,39.04328978,0.9925,0.9236,0.8348,0,3
925,444,418,0.0656,0.0411,0.0957,0.2389,0.276,2825,0.2961,2840,0.1513,0.0778,97,1385,4,43,67,44,0,0,0,0,0,1.68512E+12,-95.19346655,39.04328978,0.9925,0.9236,0.8348,0,3
926,441,411,0.0662,0.0395,0.0966,0.2658,0.3068,3194,0.3289,3075,0.1596,0.0794,97,1487,4,41,68,43,0,0,0,0,0,1.68512E+12,-95.19277373,39.04330281,0.9925,0.9236,0.8348,0,3
927,347,335,0.0529,0.0328,0.079,0.1982,0.2333,2288,0.2482,2426,0.1207,0.0584,137,2430,4,34,55,35,0,0,0,0,0,1.68538E+12,-95.19346655,39.04328978,0.9879,0.9339,-0.8114,0,3
928,347,335,0.0529,0.0328,0.079,0.1982,0.2333,2288,0.2482,2426,0.1207,0.0584,137,2430,4,34,55,35,0,0,0,0,0,1.68538E+12,-95.19346655,39.04328978,0.9879,0.9339,-0.8114,0,3
929,349,333,0.0532,0.0321,0.0817,0.2281,0.2746,2745,0.2953,2704,0.1296,0.0605,137,2728,4,33,55,35,0,0,0,0,0,1.68538E+12,-95.19277373,39.04330281,0.9879,0.9339,-0.8114,0,3
930,280,326,0.0489,0.0275,0.0716,0.1923,0.2366,2339,0.2516,2392,0.1102,0.0547,92,2758,4,29,50,34,0,0,0,0,0,1.68581E+12,-95.19346655,39.04328978,0.988,0.937,-0.8173,0,3
931,280,326,0.0489,0.0275,0.0716,0.1923,0.2366,2339,0.2516,2392,0.1102,0.0547,92,2758,4,29,50,34,0,0,0,0,0,1.68581E+12,-95.19346655,39.04328978,0.988,0.937,-0.8173,0,3
932,272,330,0.0503,0.0273,0.075,0.2213,0.2726,2744,0.2905,2634,0.1209,0.0581,92,3004,4,28,52,34,0,0,0,0,0,1.68581E+12,-95.19277373,39.04330281,0.988,0.937,-0.8173,0,3
933,416,382,0.0618,0.0374,0.0933,0.2411,0.2801,2776,0.3048,2925,0.1586,0.0777,291,2916,4,39,64,40,0,0,0,0,0,1.68599E+12,-95.19346655,39.04328978,0.9925,0.93,0.8604,0,3
934,416,382,0.0618,0.0374,0.0933,0.2411,0.2801,2776,0.3048,2925,0.1586,0.0777,291,2916,4,39,64,40,0,0,0,0,0,1.68599E+12,-95.19346655,39.04328978,0.9925,0.93,0.8604,0,3
935,412,376,0.0628,0.0364,0.0947,0.2759,0.323,3259,0.3505,3211,0.1676,0.0794,291,3091,4,38,65,39,0,0,0,0,0,1.68599E+12,-95.19277373,39.04330281,0.9925,0.93,0.8604,0,3
936,388,384,0.0637,0.0407,0.0922,0.2395,0.2782,2873,0.3047,2923,0.1591,0.0781,348,1443,4,42,66,40,0,0,0,0,0,1.68685E+12,-95.19346655,39.04328978,0.9925,0.9321,0.8802,0,3
937,388,384,0.0637,0.0407,0.0922,0.2395,0.2782,2873,0.3047,2923,0.1591,0.0781,348,1443,4,42,66,40,0,0,0,0,0,1.68685E+12,-95.19346655,39.04328978,0.9925,0.9321,0.8802,0,3
938,378,378,0.0642,0.0403,0.0943,0.2576,0.3038,3173,0.3251,3125,0.1669,0.0797,347,1582,4,42,66,40,0,0,0,0,0,1.68685E+12,-95.19277373,39.04330281,0.9925,0.9321,0.8802,0,3
939,338,376,0.0598,0.0354,0.0886,0.2257,0.2745,2773,0.2932,2870,0.1543,0.0781,114,1992,4,36,61,39,0,0,0,0,0,1.68728E+12,-95.19346655,39.04328978,0.9924,0.9317,0.8953,0,3
940,338,376,0.0598,0.0354,0.0886,0.2257,0.2745,2773,0.2932,2870,0.1543,0.0781,114,1992,4,36,61,39,0,0,0,0,0,1.68728E+12,-95.19346655,39.04328978,0.9924,0.9317,0.8953,0,3
