,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_B10,ST_ATRAN,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,date,longitude,latitude,cosVZA,cosSZA,cosRAA,partition,ID,PLOT_ID,Date
4,0.02209,0.029294999999999988,0.06045250000000002,0.05005749999999998,0.33270249999999996,0.20364500000000002,0.096835,66.0,45456.0,7282.0,991.0,1060.0,9847.0,78.0,212.0,9602.0,2241.0,21824.0,0.0,1659633804289.0,-99.11069444323661,47.16287482138959,0.9991000000000001,0.8272,0.9451,10.0,64,DCFS_090,9/8/2022
5,0.021705000000000002,0.02907499999999999,0.06113999999999997,0.05080000000000001,0.34103500000000003,0.21139999999999998,0.10167500000000002,96.0,45382.0,7279.0,990.0,1061.0,9848.0,78.0,212.0,9576.0,2244.0,21824.0,0.0,1659633804289.0,-99.11029863549265,47.162875203151806,0.9991000000000001,0.8272,0.9453,10.0,64,DCFS_090,9/8/2022
6,0.02506,0.0326775,0.06273499999999999,0.056052500000000005,0.3043775,0.2245725,0.11267500000000003,96.0,45539.0,7283.0,995.0,1060.0,9836.0,58.0,209.0,9625.0,2240.0,21824.0,0.0,1659633804289.0,-99.11109081372402,47.163144392950294,0.9991000000000001,0.8272,0.9450000000000001,10.0,64,DCFS_090,9/8/2022
7,0.024125000000000008,0.03226499999999999,0.0624325,0.05286249999999998,0.32951250000000004,0.20980500000000002,0.1018675,96.0,45472.0,7283.0,994.0,1060.0,9840.0,101.0,216.0,9603.0,2240.0,21824.0,0.0,1659633804289.0,-99.11069500398315,47.163144776083584,0.9991000000000001,0.8272,0.9451,10.0,64,DCFS_090,9/8/2022
8,0.02506,0.034629999999999994,0.06427499999999997,0.062212500000000004,0.2988775,0.23076000000000002,0.1199075,96.0,45438.0,7282.0,993.0,1060.0,9828.0,101.0,216.0,9583.0,2241.0,21824.0,0.0,1659633804289.0,-99.11029919423414,47.16314515784938,0.9991000000000001,0.8272,0.9452,10.0,64,DCFS_090,9/8/2022
0,0.029047500000000004,0.0382325,0.06796000000000002,0.07186500000000001,0.2902425,0.2347475,0.12769000000000003,96.0,46424.0,7306.0,1247.0,1055.0,9790.0,96.0,208.0,9928.0,2227.0,21824.0,0.0,1659633804289.0,-99.2431342552576,47.12865581713348,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
1,0.030505000000000004,0.040404999999999996,0.06718999999999997,0.07125999999999999,0.2855125,0.2323,0.12579249999999997,96.0,46790.0,7306.0,1245.0,1055.0,9659.0,45.0,201.0,9971.0,2227.0,21824.0,0.0,1659633804289.0,-99.24273870425645,47.128656656009774,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
2,0.03325500000000001,0.04274249999999999,0.06853749999999997,0.0748625,0.2665925,0.24486750000000002,0.139735,66.0,46950.0,7306.0,1243.0,1055.0,9659.0,45.0,201.0,10030.0,2227.0,21824.0,0.0,1659633804289.0,-99.24234315323751,47.12865749352023,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
3,0.02772749999999999,0.036197499999999994,0.06449500000000002,0.06408249999999999,0.3075125,0.2222075,0.11592000000000002,96.0,46459.0,7304.0,1249.0,1055.0,9790.0,96.0,208.0,9941.0,2228.0,21824.0,0.0,1659633804289.0,-99.24313548543167,47.128925771518155,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
4,0.027837499999999987,0.036610000000000004,0.06474249999999998,0.06529249999999998,0.298465,0.224655,0.11759750000000002,96.0,46790.0,7303.0,1247.0,1056.0,9659.0,45.0,201.0,9971.0,2229.0,21824.0,0.0,1659633804289.0,-99.24273993242922,47.128926610402324,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
5,0.029872499999999996,0.039002499999999996,0.06471500000000002,0.06930750000000002,0.271075,0.23884500000000003,0.1316775,96.0,46913.0,7303.0,1246.0,1056.0,9659.0,45.0,201.0,10016.0,2229.0,21824.0,0.0,1659633804289.0,-99.24234437940898,47.12892744792064,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
6,0.027370000000000005,0.03685749999999999,0.0658975,0.06707999999999997,0.3089975,0.2213275,0.11377500000000002,96.0,46584.0,7300.0,1250.0,1057.0,9750.0,36.0,200.0,9959.0,2232.0,21824.0,0.0,1659633804289.0,-99.24274116061977,47.12919656478207,0.9986,0.8269000000000001,0.7103,15.0,66,WOOD_058,9/8/2022
0,0.015270000000000006,0.01691999999999999,0.031852500000000006,0.01702999999999999,0.229935,0.08412999999999998,0.034574999999999995,160.0,44666.0,8295.0,1706.0,667.0,9856.0,80.0,176.0,9395.0,1331.0,21824.0,0.0,1659811820641.0,-121.95364295025757,45.82278220296673,0.9925,0.8286,0.8469,1.0,67,WREF_081,9/8/2022
1,0.015435000000000004,0.016424999999999995,0.03231999999999999,0.017359999999999987,0.2169275,0.08193,0.03309000000000001,160.0,44697.0,8295.0,1704.0,667.0,9854.0,80.0,176.0,9406.0,1331.0,21824.0,0.0,1659811820641.0,-121.95325681076018,45.822778665925355,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
2,0.015242499999999992,0.016067499999999985,0.032952499999999996,0.017112500000000003,0.22795500000000002,0.08567000000000002,0.03473999999999999,160.0,44683.0,8296.0,1703.0,667.0,9857.0,68.0,174.0,9403.0,1331.0,21824.0,0.0,1659811820641.0,-121.95287067133486,45.82277512757931,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
3,0.016094999999999998,0.017112500000000003,0.03432750000000001,0.019504999999999995,0.24462,0.09026250000000002,0.03617000000000001,160.0,44662.0,8295.0,1708.0,667.0,9860.0,67.0,174.0,9397.0,1331.0,21824.0,0.0,1659811820641.0,-121.95363789217379,45.82305217660889,0.9925,0.8286,0.8469,1.0,67,WREF_081,9/8/2022
4,0.016204999999999997,0.017414999999999986,0.03490499999999999,0.01931250000000001,0.24376750000000003,0.09050999999999998,0.035784999999999983,160.0,44684.0,8296.0,1707.0,667.0,9860.0,67.0,174.0,9405.0,1331.0,21824.0,0.0,1659811820641.0,-121.95325175081065,45.823048639534406,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
5,0.01634250000000001,0.016149999999999998,0.03320000000000001,0.017827499999999996,0.22011750000000002,0.08553250000000001,0.034355,160.0,44696.0,8296.0,1706.0,667.0,9852.0,97.0,180.0,9404.0,1330.0,21824.0,0.0,1659811820641.0,-121.95286560951956,45.823045101155216,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
6,0.01645250000000001,0.0172775,0.033310000000000006,0.018872499999999987,0.23392249999999998,0.08907999999999999,0.0357025,130.0,44671.0,8295.0,1711.0,667.0,9859.0,67.0,174.0,9399.0,1331.0,21824.0,0.0,1659811820641.0,-121.95363283401795,45.82332215023781,0.9925,0.8286,0.8469,1.0,67,WREF_081,9/8/2022
7,0.015902499999999986,0.017167500000000002,0.03465750000000001,0.018130000000000007,0.23274,0.0867425,0.03606000000000001,160.0,44685.0,8296.0,1710.0,667.0,9859.0,67.0,174.0,9405.0,1331.0,21824.0,0.0,1659811820641.0,-121.953246690789,45.8233186131302,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
8,0.015352499999999991,0.016754999999999992,0.032897499999999996,0.017414999999999986,0.22427000000000002,0.08715499999999998,0.034464999999999996,160.0,44697.0,8297.0,1709.0,666.0,9853.0,97.0,180.0,9405.0,1329.0,21824.0,0.0,1659811820641.0,-121.95286054763214,45.823315074717875,0.9925,0.8286,0.8470000000000001,1.0,67,WREF_081,9/8/2022
9,0.011529999999999985,0.011612499999999998,0.022749999999999992,0.013619999999999993,0.19479000000000002,0.06674999999999998,0.0262975,96.0,43014.0,7708.0,72.0,821.0,9857.0,80.0,350.0,8570.0,1681.0,21824.0,0.0,1660416994053.0,-121.95364295025757,45.82278220296673,0.998,0.8174,0.0,1.0,67,WREF_081,9/8/2022
10,0.011529999999999985,0.012657499999999988,0.025334999999999996,0.015050000000000008,0.1997675,0.06785000000000002,0.026599999999999985,66.0,42996.0,7708.0,75.0,821.0,9857.0,80.0,348.0,8564.0,1681.0,21824.0,0.0,1660416994053.0,-121.95325681076018,45.822778665925355,0.998,0.8174,0.0,1.0,67,WREF_081,9/8/2022
11,0.011887499999999995,0.012520000000000003,0.025389999999999996,0.014527499999999999,0.19633,0.06763000000000002,0.026022500000000004,96.0,42976.0,7709.0,78.0,821.0,9858.0,68.0,345.0,8557.0,1680.0,21824.0,0.0,1660416994053.0,-121.95287067133486,45.82277512757931,0.998,0.8174,0.0,1.0,67,WREF_081,9/8/2022
12,0.012630000000000002,0.013399999999999995,0.027535000000000004,0.016177499999999984,0.21307750000000003,0.07750249999999997,0.030505000000000004,96.0,43008.0,7708.0,73.0,821.0,9861.0,67.0,349.0,8571.0,1681.0,21824.0,0.0,1660416994053.0,-121.95363789217379,45.82305217660889,0.998,0.8173,0.0,1.0,67,WREF_081,9/8/2022
13,0.012905,0.01337250000000001,0.026957499999999995,0.015902499999999986,0.20592749999999999,0.07219500000000001,0.028634999999999994,96.0,42999.0,7709.0,76.0,821.0,9860.0,67.0,347.0,8567.0,1680.0,21824.0,0.0,1660416994053.0,-121.95325175081065,45.823048639534406,0.998,0.8173,0.0,1.0,67,WREF_081,9/8/2022
14,0.01243749999999999,0.01296,0.026132500000000003,0.015050000000000008,0.200785,0.07068249999999998,0.027425000000000005,96.0,42999.0,7710.0,79.0,820.0,9855.0,97.0,348.0,8564.0,1680.0,21824.0,0.0,1660416994053.0,-121.95286560951956,45.823045101155216,0.998,0.8174,0.0,1.0,67,WREF_081,9/8/2022
15,0.014032500000000003,0.013812500000000005,0.02767249999999999,0.01691999999999999,0.213325,0.078685,0.03152250000000001,96.0,43006.0,7708.0,73.0,821.0,9860.0,67.0,349.0,8569.0,1681.0,21824.0,0.0,1660416994053.0,-121.95363283401795,45.82332215023781,0.998,0.8173,0.0,1.0,67,WREF_081,9/8/2022
16,0.012685000000000002,0.012987499999999985,0.0266275,0.01562749999999999,0.20381,0.07145249999999997,0.02767249999999999,96.0,43002.0,7709.0,76.0,821.0,9860.0,67.0,347.0,8568.0,1681.0,21824.0,0.0,1660416994053.0,-121.953246690789,45.8233186131302,0.998,0.8173,0.0,1.0,67,WREF_081,9/8/2022
17,0.01331750000000001,0.01389499999999999,0.027342499999999992,0.015682499999999988,0.205735,0.0713975,0.027837499999999987,96.0,43010.0,7711.0,79.0,820.0,9855.0,97.0,347.0,8568.0,1679.0,21824.0,0.0,1660416994053.0,-121.95286054763214,45.823315074717875,0.998,0.8173,0.0,1.0,67,WREF_081,9/8/2022
0,0.018460000000000004,0.019504999999999995,0.035454999999999987,0.022667500000000007,0.19358000000000003,0.090785,0.0417525,160.0,44711.0,8307.0,1709.0,662.0,9848.0,94.0,179.0,9408.0,1320.0,21824.0,0.0,1659811820641.0,-121.9571333324179,45.82200405572939,0.9924000000000001,0.8286,0.8467,1.0,69,WREF_086,9/8/2022
1,0.01702999999999999,0.01837749999999999,0.03383249999999999,0.0203575,0.218825,0.08916249999999998,0.03881000000000001,160.0,44682.0,8307.0,1708.0,662.0,9855.0,94.0,179.0,9401.0,1320.0,21824.0,0.0,1659811820641.0,-121.95674719787016,45.822000530529266,0.9924000000000001,0.8286,0.8467,1.0,69,WREF_086,9/8/2022
2,0.02005499999999999,0.020384999999999986,0.03432750000000001,0.021485000000000004,0.21219749999999998,0.10016249999999999,0.042027499999999995,96.0,44711.0,8310.0,1713.0,661.0,9853.0,94.0,179.0,9412.0,1318.0,21824.0,0.0,1659811820641.0,-121.95751442782675,45.8222775536373,0.9924000000000001,0.8286,0.8466,1.0,69,WREF_086,9/8/2022
3,0.01865249999999999,0.01994499999999999,0.034684999999999994,0.022832500000000006,0.2001525,0.09422249999999999,0.04296249999999999,96.0,44715.0,8308.0,1712.0,661.0,9850.0,94.0,179.0,9411.0,1319.0,21824.0,0.0,1659811820641.0,-121.95712829134152,45.82227402970883,0.9924000000000001,0.8286,0.8467,1.0,69,WREF_086,9/8/2022
4,0.017634999999999984,0.01848749999999999,0.033915,0.020687499999999998,0.216515,0.08679749999999997,0.03746250000000001,160.0,44690.0,8307.0,1711.0,662.0,9854.0,94.0,179.0,9404.0,1320.0,21824.0,0.0,1659811820641.0,-121.95674215492807,45.8222705044757,0.9924000000000001,0.8286,0.8467,1.0,69,WREF_086,9/8/2022
5,0.018240000000000006,0.01848749999999999,0.03484999999999999,0.020797499999999997,0.20790750000000002,0.08481749999999999,0.03600500000000001,96.0,44721.0,8310.0,1716.0,661.0,9853.0,94.0,179.0,9416.0,1317.0,21824.0,0.0,1659811820641.0,-121.9575093885443,45.822547527636495,0.9924000000000001,0.8286,0.8466,1.0,69,WREF_086,9/8/2022
6,0.0174425,0.018047499999999994,0.034574999999999995,0.02176,0.19063750000000002,0.08578000000000002,0.036775,66.0,44735.0,8309.0,1715.0,661.0,9849.0,94.0,179.0,9418.0,1318.0,21824.0,0.0,1659811820641.0,-121.95712325019332,45.822544003675034,0.9924000000000001,0.8286,0.8466,1.0,69,WREF_086,9/8/2022
7,0.018570000000000003,0.020329999999999987,0.036197499999999994,0.02296999999999999,0.2245725,0.09774250000000001,0.0431,96.0,44715.0,8307.0,1713.0,662.0,9854.0,94.0,179.0,9414.0,1320.0,21824.0,0.0,1659811820641.0,-121.95673711191415,45.8225404784089,0.9924000000000001,0.8286,0.8467,1.0,69,WREF_086,9/8/2022
8,0.012300000000000005,0.012740000000000001,0.024730000000000002,0.01628750000000001,0.16030499999999998,0.07092999999999999,0.030835,96.0,43070.0,7725.0,45.0,814.0,9850.0,94.0,386.0,8586.0,1666.0,21824.0,0.0,1660416994053.0,-121.9571333324179,45.82200405572939,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
9,0.01243749999999999,0.012520000000000003,0.026077500000000003,0.01604,0.186815,0.0685925,0.028002499999999986,66.0,43025.0,7725.0,48.0,814.0,9856.0,94.0,374.0,8574.0,1666.0,21824.0,0.0,1660416994053.0,-121.95674719787016,45.822000530529266,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
10,0.011639999999999984,0.012217499999999992,0.024235000000000007,0.015352499999999991,0.16047,0.06782250000000001,0.029349999999999987,96.0,43132.0,7729.0,42.0,813.0,9851.0,94.0,399.0,8609.0,1663.0,21824.0,0.0,1660416994053.0,-121.95751442782675,45.8222775536373,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
11,0.013454999999999995,0.013839999999999991,0.02442749999999999,0.016727500000000006,0.15365,0.06922499999999998,0.03141250000000001,96.0,43083.0,7727.0,45.0,814.0,9848.0,94.0,386.0,8590.0,1665.0,21824.0,0.0,1660416994053.0,-121.95712829134152,45.82227402970883,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
12,0.012712499999999988,0.012245000000000006,0.023712499999999997,0.014279999999999987,0.17389,0.06446750000000001,0.025857500000000005,96.0,43036.0,7725.0,48.0,814.0,9855.0,94.0,374.0,8577.0,1667.0,21824.0,0.0,1660416994053.0,-121.95674215492807,45.8222705044757,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
13,0.0113925,0.01186000000000001,0.022062499999999985,0.013537500000000008,0.14729750000000003,0.05588749999999998,0.024125000000000008,96.0,43127.0,7730.0,42.0,812.0,9850.0,94.0,398.0,8607.0,1662.0,21824.0,0.0,1660416994053.0,-121.9575093885443,45.822547527636495,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
14,0.013592500000000007,0.013867500000000005,0.02552750000000001,0.0172775,0.16341250000000002,0.07211250000000002,0.030835,96.0,43086.0,7728.0,45.0,813.0,9850.0,94.0,386.0,8592.0,1664.0,21824.0,0.0,1660416994053.0,-121.95712325019332,45.822544003675034,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
15,0.012712499999999988,0.012740000000000001,0.025389999999999996,0.01582,0.17809750000000002,0.06961,0.029047500000000004,96.0,43043.0,7725.0,48.0,814.0,9855.0,94.0,373.0,8579.0,1667.0,21824.0,0.0,1660416994053.0,-121.95673711191415,45.8225404784089,0.998,0.8173,0.0,1.0,69,WREF_086,9/8/2022
0,0.014995000000000008,0.016094999999999998,0.032594999999999985,0.018157499999999993,0.23254750000000002,0.0827,0.032594999999999985,160.0,44671.0,8295.0,1723.0,667.0,9856.0,124.0,186.0,9397.0,1331.0,21824.0,0.0,1659811820641.0,-121.95555345337354,45.82387976375412,0.9924000000000001,0.8286,0.8467,1.0,71,WREF_070,9/8/2022
1,0.011777499999999996,0.012355000000000005,0.026544999999999985,0.012520000000000003,0.2291375,0.07092999999999999,0.025032499999999985,130.0,44658.0,8292.0,1727.0,668.0,9861.0,102.0,180.0,9396.0,1334.0,21824.0,0.0,1659811820641.0,-121.95593455358933,45.824153266887215,0.9924000000000001,0.8286,0.8467,1.0,71,WREF_070,9/8/2022
2,0.01186000000000001,0.012685000000000002,0.028799999999999992,0.014197500000000002,0.22614,0.06875749999999997,0.025609999999999994,160.0,44656.0,8291.0,1726.0,669.0,9859.0,102.0,180.0,9393.0,1335.0,21824.0,0.0,1659811820641.0,-121.95554840433088,45.82414973750873,0.9924000000000001,0.8286,0.8467,1.0,71,WREF_070,9/8/2022
3,0.012355000000000005,0.012657499999999988,0.028277499999999983,0.013592500000000007,0.20878750000000001,0.06372499999999998,0.025252499999999983,160.0,44658.0,8289.0,1724.0,670.0,9857.0,102.0,180.0,9393.0,1337.0,21824.0,0.0,1659811820641.0,-121.95516225514437,45.8241462068255,0.9924000000000001,0.8286,0.8468,1.0,71,WREF_070,9/8/2022
4,0.013042499999999985,0.014582499999999998,0.03625249999999999,0.01582,0.2886475,0.08547749999999998,0.03209999999999999,160.0,44646.0,8289.0,1730.0,670.0,9866.0,102.0,180.0,9394.0,1337.0,21824.0,0.0,1659811820641.0,-121.9559295063407,45.82442324066163,0.9924000000000001,0.8286,0.8467,1.0,71,WREF_070,9/8/2022
5,0.013124999999999998,0.014252500000000001,0.03495999999999999,0.015160000000000007,0.279875,0.08443250000000002,0.03198999999999999,160.0,44637.0,8287.0,1728.0,670.0,9865.0,102.0,180.0,9390.0,1339.0,21824.0,0.0,1659811820641.0,-121.95554335521634,45.8244197112501,0.9924000000000001,0.8286,0.8467,1.0,71,WREF_070,9/8/2022
6,0.013729999999999992,0.014527499999999999,0.03355749999999999,0.014940000000000009,0.2832575,0.08487250000000002,0.03047749999999999,160.0,44634.0,8286.0,1727.0,671.0,9866.0,102.0,180.0,9390.0,1339.0,21824.0,0.0,1659811820641.0,-121.95515720416394,45.8244161805338,0.9924000000000001,0.8286,0.8468,1.0,71,WREF_070,9/8/2022
7,0.014967499999999995,0.015022499999999994,0.02767249999999999,0.0174975,0.19611,0.07054500000000002,0.027947499999999986,96.0,42839.0,7708.0,60.0,821.0,9854.0,124.0,363.0,8505.0,1681.0,21824.0,0.0,1660416994053.0,-121.95555345337354,45.82387976375412,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
8,0.016617500000000007,0.01634250000000001,0.032704999999999984,0.021650000000000003,0.189125,0.067135,0.030340000000000006,96.0,42779.0,7704.0,58.0,823.0,9847.0,102.0,362.0,8480.0,1685.0,21824.0,0.0,1660416994053.0,-121.95593455358933,45.824153266887215,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
9,0.01400499999999999,0.013619999999999993,0.025609999999999994,0.014912499999999995,0.194185,0.0626525,0.024455000000000005,96.0,42779.0,7702.0,61.0,823.0,9857.0,102.0,361.0,8486.0,1687.0,21824.0,0.0,1660416994053.0,-121.95554840433088,45.82414973750873,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
10,0.011227500000000001,0.010209999999999997,0.020852499999999996,0.011502499999999999,0.1787575,0.05269750000000001,0.019147499999999984,96.0,42840.0,7700.0,64.0,824.0,9858.0,102.0,359.0,8508.0,1688.0,21824.0,0.0,1660416994053.0,-121.95516225514437,45.8241462068255,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
11,0.010429999999999995,0.010622500000000007,0.027535000000000004,0.013867500000000005,0.236315,0.067685,0.025582500000000008,96.0,42728.0,7698.0,59.0,824.0,9863.0,102.0,362.0,8472.0,1689.0,21824.0,0.0,1660416994053.0,-121.9559295063407,45.82442324066163,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
12,0.011997499999999994,0.011722499999999997,0.028112499999999985,0.0143075,0.2494325,0.0685925,0.024977499999999986,66.0,42745.0,7696.0,62.0,825.0,9866.0,102.0,360.0,8479.0,1691.0,21824.0,0.0,1660416994053.0,-121.95554335521634,45.8244197112501,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
13,0.011749999999999983,0.01103499999999999,0.027370000000000005,0.013069999999999998,0.2631825,0.06941750000000002,0.024097499999999994,96.0,42802.0,7695.0,65.0,826.0,9869.0,102.0,358.0,8501.0,1692.0,21824.0,0.0,1660416994053.0,-121.95515720416394,45.8244161805338,0.998,0.8173,0.0,1.0,71,WREF_070,9/8/2022
0,0.03641749999999999,0.05869249999999998,0.09909000000000001,0.1316775,0.2577375,0.34659,0.21824749999999998,160.0,51176.0,5916.0,1589.0,1599.0,9774.0,42.0,242.0,11288.0,3535.0,21824.0,0.0,1660583287001.0,-99.05936066600634,35.4040158467481,0.9897,0.8669,0.8696,10.0,72,OAES_044,9/8/2022
1,0.03320000000000001,0.05811499999999997,0.09755000000000003,0.13143,0.2470675,0.34186,0.217175,224.0,51281.0,5916.0,1586.0,1599.0,9774.0,42.0,243.0,11323.0,3535.0,21824.0,0.0,1660583287001.0,-99.05903027284597,35.40401600865806,0.9897,0.8669,0.8696,10.0,72,OAES_044,9/8/2022
2,0.029679999999999984,0.046619999999999995,0.08151750000000002,0.11011749999999998,0.2416775,0.30951999999999996,0.18280000000000002,160.0,51136.0,5919.0,1592.0,1597.0,9774.0,42.0,242.0,11275.0,3532.0,21824.0,0.0,1660583287001.0,-99.05969125857685,35.4042861889464,0.9897,0.8669,0.8696,6.0,72,OAES_044,9/8/2022
3,0.0355375,0.056217499999999976,0.09477249999999998,0.12724999999999997,0.2615325,0.34224499999999997,0.20788,160.0,51250.0,5919.0,1589.0,1597.0,9774.0,42.0,242.0,11314.0,3532.0,21824.0,0.0,1660583287001.0,-99.05936086431537,35.40428635176166,0.9897,0.8669,0.8696,10.0,72,OAES_044,9/8/2022
4,0.039992499999999986,0.06367,0.10302250000000002,0.1373975,0.2532275,0.3503025,0.22316999999999998,160.0,51359.0,5919.0,1586.0,1597.0,9774.0,42.0,243.0,11351.0,3532.0,21824.0,0.0,1660583287001.0,-99.05903047005124,35.40428651367324,0.9897,0.8669,0.8695,10.0,72,OAES_044,9/8/2022
5,0.0327875,0.05382500000000001,0.09576249999999997,0.14223750000000002,0.27190000000000003,0.35393250000000004,0.23895500000000003,160.0,51341.0,5920.0,1588.0,1597.0,9774.0,42.0,243.0,11345.0,3531.0,21824.0,0.0,1660583287001.0,-99.05936106262703,35.40455685676309,0.9897,0.8669,0.8695,10.0,72,OAES_044,9/8/2022
6,0.03914000000000001,0.06160749999999998,0.103325,0.14751750000000002,0.275475,0.364685,0.24412499999999998,130.0,51458.0,5920.0,1585.0,1597.0,9774.0,42.0,243.0,11385.0,3531.0,21824.0,0.0,1660583287001.0,-99.05903066725912,35.404557018676265,0.9897,0.8669,0.8695,10.0,72,OAES_044,9/8/2022
